Date,value,volume,time,tuesday,wednesday,thursday,friday,month_cos_embed,month_sin_embed,day_cos_embed,day_sin_embed
2017-07-25,22.639999389648438,104838000,1780,1,0,0,0,-1.0,1.2246467991473532e-16,0.15142777750457667,-0.9884683243281114
2017-07-26,22.92333221435547,72312000,1781,0,1,0,0,-1.0,1.2246467991473532e-16,0.3473052528448203,-0.9377521321470804
2017-07-27,22.297332763671875,124536000,1782,0,0,1,0,-1.0,1.2246467991473532e-16,0.5289640103269624,-0.848644257494751
2017-07-28,22.33799934387207,73206000,1783,0,0,0,1,-1.0,1.2246467991473532e-16,0.6889669190756865,-0.72479278722912
2017-07-31,21.564666748046875,128026500,1784,0,0,0,0,-1.0,1.2246467991473532e-16,0.9795299412524943,-0.20129852008866114
2017-08-01,21.30466651916504,124546500,1785,1,0,0,0,-0.8660254037844388,-0.4999999999999997,1.0,0.0
2017-08-02,21.72599983215332,196372500,1786,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.9795299412524945,0.20129852008866006
2017-08-03,23.139333724975586,203025000,1787,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,0.39435585511331855
2017-08-04,23.79400062561035,139033500,1788,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,0.5712682150947923
2017-08-07,23.67799949645996,94867500,1789,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,0.9377521321470804
2017-08-08,24.347999572753906,111747000,1790,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.1514277775045767,0.9884683243281114
2017-08-09,24.235332489013672,103381500,1791,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871264,0.9987165071710528
2017-08-10,23.69333267211914,106393500,1792,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587204,0.9680771188662043
2017-08-11,23.857999801635742,65487000,1793,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.4403941515576344,0.8978045395707416
2017-08-14,24.253332138061523,67788000,1794,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.8743466161445821,0.48530196253108104
2017-08-15,24.155332565307617,46276500,1795,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,0.29936312297335804
2017-08-16,24.194000244140625,51207000,1796,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.994869323391895,0.10116832198743272
2017-08-17,23.461332321166992,75415500,1797,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.9948693233918952,-0.10116832198743204
2017-08-18,23.163999557495117,81123000,1798,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,-0.2993631229733582
2017-08-21,22.52400016784668,97431000,1799,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.6121059825476627,-0.7907757369376986
2017-08-22,22.75666618347168,64830000,1800,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.44039415155763423,-0.8978045395707417
2017-08-23,23.51799964904785,74317500,1801,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587213,-0.9680771188662041
2017-08-24,23.528667449951172,68770500,1802,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871355,-0.9987165071710528
2017-08-25,23.203332901000977,52260000,1803,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.15142777750457667,-0.9884683243281114
2017-08-28,23.04400062561035,56460000,1804,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.6889669190756865,-0.72479278722912
2017-08-29,23.157333374023438,61105500,1805,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,-0.5712682150947924
2017-08-30,23.545333862304688,51193500,1806,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,-0.3943558551133187
2017-08-31,23.726667404174805,61092000,1807,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.9795299412524943,-0.20129852008866114
2017-09-01,23.69333267211914,45742500,1808,0,0,0,1,-0.5000000000000004,-0.8660254037844384,1.0,0.0
2017-09-05,23.305999755859375,57526500,1809,1,0,0,0,-0.5000000000000004,-0.8660254037844384,0.6691306063588582,0.7431448254773941
2017-09-06,22.968666076660156,61371000,1810,0,1,0,0,-0.5000000000000004,-0.8660254037844384,0.5000000000000001,0.8660254037844386
2017-09-07,23.374000549316406,63588000,1811,0,0,1,0,-0.5000000000000004,-0.8660254037844384,0.30901699437494745,0.9510565162951535
2017-09-08,22.893333435058594,48952500,1812,0,0,0,1,-0.5000000000000004,-0.8660254037844384,0.10452846326765346,0.9945218953682733
2017-09-11,24.246000289916992,115006500,1813,0,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.4999999999999998,0.8660254037844387
2017-09-12,24.183332443237305,89593500,1814,1,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.6691306063588579,0.7431448254773945
2017-09-13,24.415332794189453,62778000,1815,0,1,0,0,-0.5000000000000004,-0.8660254037844384,-0.8090169943749473,0.5877852522924732
2017-09-14,25.176000595092773,108037500,1816,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-0.913545457642601,0.40673664307580004
2017-09-15,25.320667266845703,81307500,1817,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-0.9781476007338057,0.20791169081775931
2017-09-18,25.666667938232422,107820000,1818,0,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.9135454576426009,-0.4067366430758002
2017-09-19,25.00666618347168,96778500,1819,1,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.8090169943749476,-0.587785252292473
2017-09-20,24.92733383178711,73786500,1820,0,1,0,0,-0.5000000000000004,-0.8660254037844384,-0.6691306063588585,-0.743144825477394
2017-09-21,24.43199920654297,69273000,1821,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384
2017-09-22,23.4060001373291,122391000,1822,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-0.30901699437494756,-0.9510565162951535
2017-09-25,22.999332427978516,114088500,1823,0,0,0,0,-0.5000000000000004,-0.8660254037844384,0.30901699437494723,-0.9510565162951536
2017-09-26,23.016666412353516,107344500,1824,1,0,0,0,-0.5000000000000004,-0.8660254037844384,0.5000000000000001,-0.8660254037844386
2017-09-27,22.731332778930664,90904500,1825,0,1,0,0,-0.5000000000000004,-0.8660254037844384,0.6691306063588585,-0.743144825477394
2017-09-28,22.639999389648438,79794000,1826,0,0,1,0,-0.5000000000000004,-0.8660254037844384,0.8090169943749473,-0.5877852522924734
2017-09-29,22.739999771118164,76606500,1827,0,0,0,1,-0.5000000000000004,-0.8660254037844384,0.913545457642601,-0.40673664307580015
2017-10-02,22.768667221069336,79302000,1828,0,0,0,0,-1.8369701987210297e-16,-1.0,0.9795299412524945,0.20129852008866006
2017-10-03,23.209333419799805,152304000,1829,1,0,0,0,-1.8369701987210297e-16,-1.0,0.9189578116202306,0.39435585511331855
2017-10-04,23.667333602905273,122452500,1830,0,1,0,0,-1.8369701987210297e-16,-1.0,0.8207634412072763,0.5712682150947923
2017-10-05,23.68866729736328,62575500,1831,0,0,1,0,-1.8369701987210297e-16,-1.0,0.6889669190756866,0.7247927872291199
2017-10-06,23.79199981689453,64462500,1832,0,0,0,1,-1.8369701987210297e-16,-1.0,0.5289640103269624,0.8486442574947509
2017-10-09,22.862667083740234,112405500,1833,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.05064916883871264,0.9987165071710528
2017-10-10,23.70599937438965,104677500,1834,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.2506525322587204,0.9680771188662043
2017-10-11,23.639999389648438,67512000,1835,0,1,0,0,-1.8369701987210297e-16,-1.0,-0.4403941515576344,0.8978045395707416
2017-10-12,23.711999893188477,61305000,1836,0,0,1,0,-1.8369701987210297e-16,-1.0,-0.6121059825476626,0.7907757369376989
2017-10-13,23.704666137695312,53107500,1837,0,0,0,1,-1.8369701987210297e-16,-1.0,-0.7587581226927909,0.6513724827222223
2017-10-16,23.373332977294922,80632500,1838,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.994869323391895,0.10116832198743272
2017-10-17,23.71666717529297,49399500,1839,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.9948693233918952,-0.10116832198743204
2017-10-18,23.976667404174805,74086500,1840,0,1,0,0,-1.8369701987210297e-16,-1.0,-0.9541392564000488,-0.2993631229733582
2017-10-19,23.45400047302246,75927000,1841,0,0,1,0,-1.8369701987210297e-16,-1.0,-0.8743466161445822,-0.4853019625310808
2017-10-20,23.00666618347168,73956000,1842,0,0,0,1,-1.8369701987210297e-16,-1.0,-0.7587581226927911,-0.651372482722222
2017-10-23,22.468000411987305,86209500,1843,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.2506525322587213,-0.9680771188662041
2017-10-24,22.48933219909668,67375500,1844,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.05064916883871355,-0.9987165071710528
2017-10-25,21.722667694091797,128911500,1845,0,1,0,0,-1.8369701987210297e-16,-1.0,0.15142777750457667,-0.9884683243281114
2017-10-26,21.744667053222656,75352500,1846,0,0,1,0,-1.8369701987210297e-16,-1.0,0.3473052528448203,-0.9377521321470804
2017-10-27,21.391332626342773,104695500,1847,0,0,0,1,-1.8369701987210297e-16,-1.0,0.5289640103269624,-0.848644257494751
2017-10-30,21.338666915893555,63816000,1848,0,0,0,0,-1.8369701987210297e-16,-1.0,0.9189578116202306,-0.3943558551133187
2017-10-31,22.101999282836914,85084500,1849,1,0,0,0,-1.8369701987210297e-16,-1.0,0.9795299412524943,-0.20129852008866114
2017-11-01,21.405332565307617,126859500,1850,0,1,0,0,0.5000000000000001,-0.8660254037844386,1.0,0.0
2017-11-02,19.950666427612305,296871000,1851,0,0,1,0,0.5000000000000001,-0.8660254037844386,0.9781476007338057,0.20791169081775931
2017-11-03,20.4060001373291,133410000,1852,0,0,0,1,0.5000000000000001,-0.8660254037844386,0.9135454576426009,0.40673664307580015
2017-11-06,20.185333251953125,97290000,1853,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.8660254037844386
2017-11-07,20.40333366394043,79414500,1854,1,0,0,0,0.5000000000000001,-0.8660254037844386,0.30901699437494745,0.9510565162951535
2017-11-08,20.292667388916016,70879500,1855,0,1,0,0,0.5000000000000001,-0.8660254037844386,0.10452846326765346,0.9945218953682733
2017-11-09,20.19933319091797,81706500,1856,0,0,1,0,0.5000000000000001,-0.8660254037844386,-0.10452846326765333,0.9945218953682734
2017-11-10,20.19933319091797,69381000,1857,0,0,0,1,0.5000000000000001,-0.8660254037844386,-0.30901699437494734,0.9510565162951536
2017-11-13,21.02666664123535,113773500,1858,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.8090169943749473,0.5877852522924732
2017-11-14,20.579999923706055,85141500,1859,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.913545457642601,0.40673664307580004
2017-11-15,20.753332138061523,89680500,1860,0,1,0,0,0.5000000000000001,-0.8660254037844386,-0.9781476007338057,0.20791169081775931
2017-11-16,20.833332061767578,87331500,1861,0,0,1,0,0.5000000000000001,-0.8660254037844386,-1.0,5.66553889764798e-16
2017-11-17,21.003332138061523,206026500,1862,0,0,0,1,0.5000000000000001,-0.8660254037844386,-0.9781476007338057,-0.20791169081775907
2017-11-20,20.582666397094727,123715500,1863,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.6691306063588585,-0.743144825477394
2017-11-21,21.187332153320312,108919500,1864,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.5000000000000004,-0.8660254037844384
2017-11-22,20.84000015258789,73764000,1865,0,1,0,0,0.5000000000000001,-0.8660254037844386,-0.30901699437494756,-0.9510565162951535
2017-11-24,21.036666870117188,48661500,1866,0,0,0,1,0.5000000000000001,-0.8660254037844386,0.10452846326765299,-0.9945218953682734
2017-11-27,21.12066650390625,68338500,1867,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.6691306063588585,-0.743144825477394
2017-11-28,21.170000076293945,74242500,1868,1,0,0,0,0.5000000000000001,-0.8660254037844386,0.8090169943749473,-0.5877852522924734
2017-11-29,20.502666473388672,131511000,1869,0,1,0,0,0.5000000000000001,-0.8660254037844386,0.913545457642601,-0.40673664307580015
2017-11-30,20.59000015258789,65274000,1870,0,0,1,0,0.5000000000000001,-0.8660254037844386,0.9781476007338057,-0.20791169081775898
2017-12-01,20.435333251953125,64393500,1871,0,0,0,1,0.8660254037844384,-0.5000000000000004,1.0,0.0
2017-12-04,20.34666633605957,87526500,1872,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.8207634412072763,0.5712682150947923
2017-12-05,20.246667861938477,69697500,1873,1,0,0,0,0.8660254037844384,-0.5000000000000004,0.6889669190756866,0.7247927872291199
2017-12-06,20.884000778198242,107929500,1874,0,1,0,0,0.8660254037844384,-0.5000000000000004,0.5289640103269624,0.8486442574947509
2017-12-07,20.749332427978516,71709000,1875,0,0,1,0,0.8660254037844384,-0.5000000000000004,0.3473052528448203,0.9377521321470804
2017-12-08,21.0086669921875,52027500,1876,0,0,0,1,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
2017-12-11,21.92733383178711,119070000,1877,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.4403941515576344,0.8978045395707416
2017-12-12,22.735332489013672,130998000,1878,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.6121059825476626,0.7907757369376989
2017-12-13,22.601999282836914,93322500,1879,0,1,0,0,0.8660254037844384,-0.5000000000000004,-0.7587581226927909,0.6513724827222223
2017-12-14,22.525999069213867,86998500,1880,0,0,1,0,0.8660254037844384,-0.5000000000000004,-0.8743466161445821,0.48530196253108104
2017-12-15,22.89666748046875,103998000,1881,0,0,0,1,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,0.29936312297335804
2017-12-18,22.591333389282227,82143000,1882,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,-0.2993631229733582
2017-12-19,22.073333740234375,102375000,1883,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.8743466161445822,-0.4853019625310808
2017-12-20,21.93199920654297,89307000,1884,0,1,0,0,0.8660254037844384,-0.5000000000000004,-0.7587581226927911,-0.651372482722222
2017-12-21,22.110666275024414,65778000,1885,0,0,1,0,0.8660254037844384,-0.5000000000000004,-0.6121059825476627,-0.7907757369376986
2017-12-22,21.68000030517578,63237000,1886,0,0,0,1,0.8660254037844384,-0.5000000000000004,-0.44039415155763423,-0.8978045395707417
2017-12-26,21.152666091918945,65676000,1887,1,0,0,0,0.8660254037844384,-0.5000000000000004,0.3473052528448203,-0.9377521321470804
2017-12-27,20.775999069213867,70681500,1888,0,1,0,0,0.8660254037844384,-0.5000000000000004,0.5289640103269624,-0.848644257494751
2017-12-28,21.02400016784668,64744500,1889,0,0,1,0,0.8660254037844384,-0.5000000000000004,0.6889669190756865,-0.72479278722912
2017-12-29,20.75666618347168,56658000,1890,0,0,0,1,0.8660254037844384,-0.5000000000000004,0.8207634412072763,-0.5712682150947924
2018-01-02,21.368667602539062,65283000,1891,1,0,0,0,1.0,0.0,0.9795299412524945,0.20129852008866006
2018-01-03,21.149999618530273,67822500,1892,0,1,0,0,1.0,0.0,0.9189578116202306,0.39435585511331855
2018-01-04,20.974666595458984,149194500,1893,0,0,1,0,1.0,0.0,0.8207634412072763,0.5712682150947923
2018-01-05,21.10533332824707,68868000,1894,0,0,0,1,1.0,0.0,0.6889669190756866,0.7247927872291199
2018-01-08,22.42733383178711,147891000,1895,0,0,0,0,1.0,0.0,0.1514277775045767,0.9884683243281114
2018-01-09,22.246000289916992,107199000,1896,1,0,0,0,1.0,0.0,-0.05064916883871264,0.9987165071710528
2018-01-10,22.31999969482422,64648500,1897,0,1,0,0,1.0,0.0,-0.2506525322587204,0.9680771188662043
2018-01-11,22.530000686645508,99682500,1898,0,0,1,0,1.0,0.0,-0.4403941515576344,0.8978045395707416
2018-01-12,22.4146671295166,72376500,1899,0,0,0,1,1.0,0.0,-0.6121059825476626,0.7907757369376989
2018-01-16,22.67066764831543,97114500,1900,1,0,0,0,1.0,0.0,-0.994869323391895,0.10116832198743272
2018-01-17,23.143999099731445,106552500,1901,0,1,0,0,1.0,0.0,-0.9948693233918952,-0.10116832198743204
2018-01-18,22.971332550048828,85287000,1902,0,0,1,0,1.0,0.0,-0.9541392564000488,-0.2993631229733582
2018-01-19,23.334667205810547,73324500,1903,0,0,0,1,1.0,0.0,-0.8743466161445822,-0.4853019625310808
2018-01-22,23.437332153320312,93156000,1904,0,0,0,0,1.0,0.0,-0.44039415155763423,-0.8978045395707417
2018-01-23,23.519332885742188,81981000,1905,1,0,0,0,1.0,0.0,-0.2506525322587213,-0.9680771188662041
2018-01-24,23.05933380126953,79312500,1906,0,1,0,0,1.0,0.0,-0.05064916883871355,-0.9987165071710528
2018-01-25,22.50933265686035,101104500,1907,0,0,1,0,1.0,0.0,0.15142777750457667,-0.9884683243281114
2018-01-26,22.856666564941406,68091000,1908,0,0,0,1,1.0,0.0,0.3473052528448203,-0.9377521321470804
2018-01-29,23.302000045776367,71206500,1909,0,0,0,0,1.0,0.0,0.8207634412072763,-0.5712682150947924
2018-01-30,23.05466651916504,70765500,1910,1,0,0,0,1.0,0.0,0.9189578116202306,-0.3943558551133187
2018-01-31,23.62066650390625,93211500,1911,0,1,0,0,1.0,0.0,0.9795299412524943,-0.20129852008866114
2018-02-01,23.28333282470703,62965500,1912,0,0,1,0,0.8660254037844387,0.49999999999999994,1.0,0.0
2018-02-02,22.916667938232422,55572000,1913,0,0,0,1,0.8660254037844387,0.49999999999999994,0.9749279121818236,0.2225209339563144
2018-02-05,22.208667755126953,66961500,1914,0,0,0,0,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
2018-02-06,22.264667510986328,76326000,1915,1,0,0,0,0.8660254037844387,0.49999999999999994,0.4338837391175582,0.9009688679024191
2018-02-07,23.0,104538000,1916,0,1,0,0,0.8660254037844387,0.49999999999999994,0.22252093395631445,0.9749279121818236
2018-02-08,21.01533317565918,154719000,1917,0,0,1,0,0.8660254037844387,0.49999999999999994,6.123233995736766e-17,1.0
2018-02-09,20.69466781616211,194005500,1918,0,0,0,1,0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236
2018-02-12,21.048667907714844,93417000,1919,0,0,0,0,0.8660254037844387,0.49999999999999994,-0.7818314824680295,0.6234898018587339
2018-02-13,21.577333450317383,68403000,1920,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823
2018-02-14,21.487333297729492,59260500,1921,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.9749279121818237,0.2225209339563141
2018-02-15,22.271333694458008,88693500,1922,0,0,1,0,0.8660254037844387,0.49999999999999994,-1.0,1.2246467991473532e-16
2018-02-16,22.365999221801758,84639000,1923,0,0,0,1,0.8660254037844387,0.49999999999999994,-0.9749279121818237,-0.22252093395631384
2018-02-20,22.31800079345703,60141000,1924,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.4338837391175583,-0.900968867902419
2018-02-21,22.219999313354492,48294000,1925,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236
2018-02-22,23.077999114990234,104547000,1926,0,0,1,0,0.8660254037844387,0.49999999999999994,-1.8369701987210297e-16,-1.0
2018-02-23,23.469999313354492,87261000,1927,0,0,0,1,0.8660254037844387,0.49999999999999994,0.22252093395631334,-0.9749279121818238
2018-02-26,23.827999114990234,65100000,1928,0,0,0,0,0.8660254037844387,0.49999999999999994,0.7818314824680297,-0.6234898018587337
2018-02-27,23.39933204650879,71961000,1929,1,0,0,0,0.8660254037844387,0.49999999999999994,0.9009688679024194,-0.4338837391175575
2018-02-28,22.87066650390625,91045500,1930,0,1,0,0,0.8660254037844387,0.49999999999999994,0.9749279121818235,-0.22252093395631464
2018-03-01,22.062000274658203,103284000,1931,0,0,1,0,0.5000000000000001,0.8660254037844386,1.0,0.0
2018-03-02,22.341333389282227,76392000,1932,0,0,0,1,0.5000000000000001,0.8660254037844386,0.9795299412524945,0.20129852008866006
2018-03-05,22.22333335876465,57357000,1933,0,0,0,0,0.5000000000000001,0.8660254037844386,0.6889669190756866,0.7247927872291199
